Idalumno,CodAsig,Asignatura,Carrera,Semestre,Convocatoria,Anho,Ciclo,Aprobado,AnhoFirma,1P,2P,Taller,Asistencia,Requisito,1R,2R,NF,1F,2F,3F,Materias cursadas
1781,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,1,0,0,1,0,0,0,0,0,0,0,4
1782,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1785,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1787,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,17,20,7,1,1,0,0,3,3,0,0,6
1789,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,18,29,8,1,1,0,0,5,5,0,0,5
1791,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,2016,14,22,3,1,1,0,0,1,1,1,0,5
1791,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,2016,9,15,0,1,1,15,28,1,0,0,1,3
1791,13015,ESTATICA,CIV-PLS13 ,3,1,2018,1,1,2018,22,17,6,1,1,0,0,2,2,0,0,3
1792,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1792,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,15,27,5,1,1,0,0,3,3,0,0,3
1794,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,7,0,5,0,0,0,0,0,0,0,0,6
1794,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,15,24,8,1,1,0,0,3,3,0,0,4
1795,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,14,33,9,1,1,0,0,5,5,0,0,6
1797,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,16,10,9,1,1,0,0,2,2,0,0,5
1798,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,15,22,7,1,1,0,0,2,2,0,0,3
1799,13015,ESTATICA,MCT-PLS13 ,3,1,2021,1,0,2021,21,23,4,1,1,0,0,1,0,1,0,5
1799,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,1,2021,16,10,4,1,1,0,0,3,3,0,0,5
1801,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,15,13,3,1,1,20,0,0,0,0,0,5
1802,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,13,11,8,1,1,50,0,5,0,5,0,5
1803,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,1,1,0,0,0,0,0,0,0,6
1803,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,5,0,3,1,0,0,0,0,0,0,0,5
1803,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,11,19,3,1,1,24,0,0,0,0,0,5
1804,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,2019,10,13,10,1,1,26,0,1,0,1,0,6
1805,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,14,19,5,1,1,0,0,3,3,0,0,5
1806,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,0,0,11,19,4,1,1,0,0,0,0,0,0,4
1806,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,13,16,6,1,1,0,0,3,3,0,0,4
1810,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,2018,9,11,7,1,1,34,33,1,0,0,1,5
1810,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2018,19,26,0,1,1,0,0,3,3,0,0,4
1811,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,11,21,6,1,1,31,0,3,0,3,0,6
1814,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,15,14,6,1,1,40,0,4,0,4,0,5
1815,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,0,0,8,0,3,1,0,0,0,0,0,0,0,5
1815,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,0,0,0,2,1,1,0,0,0,0,0,0,5
1815,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,0,0,2,1,0,0,0,0,0,0,0,6
1815,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,2,0,5,1,0,0,0,0,0,0,0,5
1815,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,15,1,5,1,1,0,0,0,0,0,0,4
1816,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,1,2017,15,29,8,1,1,0,0,5,5,0,0,6
1817,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,0,0,1,1,0,0,0,0,0,0,0,5
1817,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
1817,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,0,0,13,12,6,1,1,0,0,0,0,0,0,5
1818,13015,ESTATICA,IND-PLS13 ,3,2,2019,2,1,2019,14,21,7,1,1,0,0,4,1,4,0,5
1819,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,11,11,5,1,1,6,10,0,0,0,0,5
1819,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,2018,10,19,6,1,1,28,0,0,0,0,0,4
1819,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,14,0,0,1,1,30,0,2,0,1,2,5
1821,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,8,10,6,1,1,6,24,0,0,0,0,5
1821,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,0,12,8,6,1,1,4,0,0,0,0,0,5
1821,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,0,2018,11,12,6,1,1,32,0,1,0,1,1,4
1821,13015,ESTATICA,IND-PLS13 ,3,1,2019,1,0,2018,18,15,0,1,0,0,0,1,1,0,0,4
1821,13015,ESTATICA,IND-PLS13 ,3,2,2019,2,1,2019,16,12,6,1,1,29,0,2,0,2,0,7
1823,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1823,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,4,0,2,1,0,0,0,0,0,0,0,7
1823,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,7,10,3,1,1,6,8,0,0,0,0,5
1825,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,12,14,6,1,1,14,0,0,0,0,0,5
1825,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,1,2022,10,5,6,1,1,27,32,2,0,0,2,5
1826,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,0,0,7,0,3,0,0,0,0,0,0,0,0,5
1826,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,9,2,2,1,0,0,0,0,0,0,0,4
1826,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,0,0,9,13,4,1,1,0,0,0,0,0,0,5
1826,13015,ESTATICA,IND-PLS13 ,3,2,2018,2,1,2018,17,20,4,1,1,0,0,2,2,0,0,4
1827,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,6,14,3,1,1,0,0,0,0,0,0,7
1827,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1828,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,1,2018,18,4,4,1,1,14,33,2,0,0,2,6
1831,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,6,0,2,1,0,0,0,0,0,0,0,8
1831,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,3,1,2,1,0,0,0,0,0,0,0,7
1831,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,16,2,4,1,1,4,1,0,0,0,0,5
1833,13015,ESTATICA,ELE-PLS13 ,3,2,2018,2,1,2018,13,17,5,1,1,46,0,5,0,5,0,5
1834,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,0,0,12,11,5,1,1,18,0,0,0,0,0,4
1834,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,19,32,6,1,1,0,0,5,5,0,0,6
1835,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,12,25,7,1,1,0,0,2,2,0,0,6
1838,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,0,0,1,1,0,0,0,0,0,0,0,7
1838,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,0,0,0,4,1,0,0,0,0,0,0,0,7
1838,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,4,13,8,1,1,0,0,0,0,0,0,4
1840,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,2,0,5,1,0,0,0,0,0,0,0,6
1847,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,1,2019,17,25,8,1,1,0,0,3,3,0,0,6
1848,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,0,9,0,4,0,0,0,0,0,0,0,0,6
1848,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,12,12,4,1,1,0,0,0,0,0,0,4
1848,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,0,0,3,1,0,0,0,0,0,0,0,6
1848,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,9,0,2,1,1,0,0,0,0,0,0,6
1848,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,10,0,2,1,0,0,0,0,0,0,0,5
1848,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,10,5,7,1,1,0,48,5,0,0,5,5
1849,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,2,0,3,0,0,0,0,0,0,0,0,5
1849,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,13,3,2,1,1,36,0,2,0,2,0,7
1852,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,0,5,0,2,1,1,0,0,0,0,0,0,6
1852,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,14,12,0,1,0,0,0,0,0,0,0,6
1852,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,15,0,3,1,1,0,0,0,0,0,0,5
1852,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,5,0,2,1,0,0,0,0,0,0,0,5
1853,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,10,0,2,1,0,0,0,0,0,0,0,8
1854,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,1,2021,22,17,5,1,1,0,0,3,3,0,0,4
1855,13015,ESTATICA,MCT-PLS13 ,3,2,2018,2,0,2018,13,15,3,1,1,38,0,1,0,1,1,6
1855,13015,ESTATICA,CIV-PLS13 ,3,1,2019,1,1,2019,21,21,7,1,1,0,0,3,3,0,0,5
1856,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,2021,16,15,4,1,1,0,0,1,1,0,0,5
1856,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,2021,10,14,4,1,1,0,0,0,0,0,0,6
1856,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,1,2022,13,13,4,1,1,38,0,4,0,4,0,6
1859,13015,ESTATICA,CIV-PLS13 ,3,1,2017,2,0,0,4,11,5,1,1,26,22,0,0,0,0,4
1859,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,1,2018,14,28,9,1,1,0,0,5,5,0,0,3
1861,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,14,26,6,1,1,0,0,2,0,1,2,5
1863,13015,ESTATICA,ELE-PLS13 ,3,2,2019,2,1,2019,18,16,8,1,1,0,0,3,1,3,0,5
1864,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,3,1,0,0,0,0,0,0,0,4
1864,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,10,0,3,1,0,0,0,0,0,0,0,5
1864,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,2022,10,19,6,1,1,38,0,1,0,1,0,4
1865,13015,ESTATICA,MCT-PLS13 ,3,2,2019,2,1,2019,22,33,6,1,1,0,0,5,5,0,0,5
1866,13015,ESTATICA,IND-PLS13 ,3,1,2016,2,1,2015,17,26,0,1,1,0,0,2,2,0,0,5
1867,13015,ESTATICA,ELE-PLS13 ,3,1,2021,1,0,2021,13,16,2,1,1,35,0,1,0,1,0,5
1867,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,1,2021,14,17,2,1,1,0,0,2,2,0,0,4
1868,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,18,19,6,1,1,0,0,2,1,2,0,6
1869,13015,ESTATICA,CIV-PLS13 ,3,2,2018,2,0,0,5,0,2,1,0,0,0,0,0,0,0,4
1871,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,0,2016,14,27,3,1,1,0,0,1,1,1,1,3
1871,13015,ESTATICA,ELE-PLS13 ,3,1,2017,2,1,2017,17,22,8,1,1,0,0,4,4,0,0,4
1873,13015,ESTATICA,MCT-PLS13 ,3,1,2016,2,0,0,10,15,6,1,1,0,0,0,0,0,0,5
1873,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,10,0,2,0,0,0,0,0,0,0,0,3
1873,13015,ESTATICA,MCT-PLS13 ,3,1,2018,1,0,0,14,12,5,1,1,24,0,0,0,0,0,4
1875,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,0,9,16,1,1,0,0,0,0,0,0,0,7
1875,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
1875,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,6,0,1,1,0,0,0,0,0,0,0,5
1876,13015,ESTATICA,CIV-PLS13 ,3,2,2019,2,0,0,13,7,4,1,1,16,0,0,0,0,0,6
1876,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,0,0,11,0,2,1,1,0,0,0,0,0,0,5
1876,13015,ESTATICA,CIV-PLS13 ,3,2,2021,2,0,0,12,9,3,1,1,16,28,0,0,0,0,4
1876,13015,ESTATICA,CIV-PLS13 ,3,1,2022,1,0,2022,16,6,7,1,1,26,28,1,0,0,1,5
1876,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,1,2022,14,29,7,1,1,0,0,5,5,0,0,6
1877,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1877,13015,ESTATICA,IND-PLS13 ,3,1,2021,1,0,0,0,0,2,1,1,0,0,0,0,0,0,4
1877,13015,ESTATICA,IND-PLS13 ,3,2,2021,2,0,0,1,0,2,1,0,0,0,0,0,0,0,4
1877,13015,ESTATICA,IND-PLS13 ,3,1,2022,1,0,2022,14,11,4,1,1,28,31,0,0,0,0,3
1877,13015,ESTATICA,IND-PLS13 ,3,2,2022,2,1,2022,16,8,4,1,1,0,0,2,2,0,0,5
1879,13015,ESTATICA,CIV-PLS13 ,3,1,2021,1,1,2021,16,25,6,1,1,0,0,4,4,0,0,5
1880,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1880,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,10,0,2,1,0,0,0,0,0,0,0,4
1881,13015,ESTATICA,MCT-PLS13 ,3,2,2021,2,0,0,10,9,4,1,1,22,0,0,0,0,0,5
1881,13015,ESTATICA,MCT-PLS13 ,3,1,2022,1,0,0,8,0,5,1,0,0,0,0,0,0,0,5
1881,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,14,9,4,0,0,0,0,0,0,0,0,3
1882,13015,ESTATICA,ELE-PLS13 ,3,1,2016,2,1,2016,9,11,3,1,1,0,0,2,0,2,0,4
1884,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,9,0,0,1,0,0,0,0,0,0,0,4
1885,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,0,0,0,2,1,0,0,0,0,0,0,0,4
1885,13015,ESTATICA,MCT-PLS13 ,3,2,2022,2,0,0,16,0,4,1,1,0,0,0,0,0,0,4
1886,13015,ESTATICA,MCT-PLS13 ,3,1,2017,2,1,2017,16,19,7,1,1,16,0,4,0,4,0,5
1887,13015,ESTATICA,MEC-PLS13 ,3,1,2016,2,1,2016,12,27,9,1,1,0,0,3,3,0,0,5
1888,13015,ESTATICA,ELE-PLS13 ,3,2,2021,2,0,2021,13,17,5,1,1,0,0,0,0,0,0,4
1888,13015,ESTATICA,ELE-PLS13 ,3,1,2022,1,0,2021,0,0,5,1,1,0,0,0,0,0,0,4
1888,13015,ESTATICA,ELE-PLS13 ,3,2,2022,2,0,0,10,1,3,1,0,0,0,0,0,0,0,3
1889,13015,ESTATICA,CIV-PLS13 ,3,2,2022,2,0,0,14,0,2,1,0,0,0,0,0,0,0,6
1890,13015,ESTATICA,MEC-PLS13 ,3,2,2018,2,1,2018,15,15,5,1,1,0,0,2,2,0,0,5
1892,13015,ESTATICA,IND-PLS13 ,3,1,2017,2,0,0,5,20,3,1,1,19,28,0,0,0,0,5
1892,13015,ESTATICA,IND-PLS13 ,3,1,2018,1,1,2018,10,15,5,1,1,52,0,5,0,5,0,4
1893,13015,ESTATICA,CIV-PLS13 ,3,1,2016,2,1,2016,16,17,5,1,1,0,0,2,0,1,2,6
